mal_id,title,title_japanese,url,image_url,type,status,score,scored_by,start_date,end_date,synopsis,rank,popularity,members,favorites,genres,studios,themes,demographics,source,rating,episodes,season,year,producers,explicit_genres,licensors,streaming
1162,Maze☆Bakunetsu Jikuu,MAZE☆爆熱時空,https://myanimelist.net/anime/1162/Maze☆Bakunetsu_Jikuu,https://cdn.myanimelist.net/images/anime/4/6944.jpg,OVA,Finished Airing,5.99,1725.0,1996-07-24 00:00:00+00:00,1996-09-21T00:00:00+00:00,"Maze has gained incredible powers traveling through time and space, but she has also acquired one rather large problem: every night she turns into a really horny man. Unfortunately, Maze must rescue an equally lascivious princess from a mysterious warrior cult. Still, the male version of Maze would rather be chasing tail than rescuing willing princesses. 

(Source: ANN)",10228.0,9564,4489,4,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['J.C.Staff'],"['Isekai', 'Magical Sex Shift', 'Mecha']",['Shounen'],Manga,R+ - Mild Nudity,2.0,Summer,,['Kadokawa Shoten'],[],['Central Park Media'],[]
1161,Maze☆Bakunetsu Jikuu (TV),MAZE☆爆熱時空,https://myanimelist.net/anime/1161/Maze☆Bakunetsu_Jikuu_TV,https://cdn.myanimelist.net/images/anime/4/20383.jpg,TV,Finished Airing,6.58,2530.0,1997-04-03 00:00:00+00:00,1997-09-25T00:00:00+00:00,"Maze wakes up in her house, everything is a wreck and she has amnesia. Before she can gather what has happened the girl Mill storms into her house thanking her for having saved her life. She tells Maze that her house suddenly fell down from the sky and crushed Mills pursuers under it. However before long they are both on the run from further pursuers who want their hands on princess Mill. They are only saved when Maze discovers that she has phantom light magical powers and can summon Mills family heirloom mecha. However her performance with the mecha is weak; that is until the sun goes down and she is turned in to a lecherous man. Soon other travellers join them as Maze tries to protect Mill and figure out what she is doing in this fantasy world. 

(Source: ANN)",6801.0,7558,8302,11,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['J.C.Staff'],"['Isekai', 'Magical Sex Shift', 'Mecha']",['Shounen'],Manga,R+ - Mild Nudity,25.0,Spring,1997.0,['Kadokawa Shoten'],[],['Central Park Media'],[]
8442,Maze☆Bakunetsu Jikuu: Tenpen Kyoui no Giant,MAZE☆爆熱時空 天変脅威の大巨人,https://myanimelist.net/anime/8442/Maze☆Bakunetsu_Jikuu__Tenpen_Kyoui_no_Giant,https://cdn.myanimelist.net/images/anime/6/24234.jpg,Movie,Finished Airing,5.97,173.0,1998-04-25 00:00:00+00:00,,"Long time ago, there was peace until the giants decide to wake up after years and years of slumber.The three priestesses sisters who were guarding their shrine had to retreat to seek help and who better to ask Maze for help. 

(Source: Maze Of The Haze)",10328.0,13971,1231,2,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['J.C.Staff'],"['Isekai', 'Magical Sex Shift', 'Mecha']",['Shounen'],Manga,PG-13 - Teens 13 or older,1.0,Spring,,[],[],[],[]
35997,Märchen Mädchen,メルヘン・メドヘン,https://myanimelist.net/anime/35997/Märchen_Mädchen,https://cdn.myanimelist.net/images/anime/8/90088.jpg,TV,Finished Airing,5.41,14904.0,2018-01-11 00:00:00+00:00,2018-03-29T00:00:00+00:00,"Hazuki Kagimura is a socially awkward girl with no friends; and having been recently adopted, she struggles to connect with her new family as well. Her only refuge from this painful reality is between the pages of stories where her vivid imagination allows her to live out her dreams of friendship and adventure. However, one day, an old and mysterious text appears in her book bag. On her way back to the library to return it, Hazuki sees a familiar girl who is seemingly invisible to everyone but her. Deciding to follow her, Hazuki is led a hidden library where a world she thought only existed in her dreams awaits her. 

Märchen Mädchen tells the story of Hazuki's meeting with Shizuka Tsuchimikado, her very first friend, and discovering she has been chosen by the original print of Cinderella to become a powerful mage known as an Origin Master. Hazuki enrolls at Kuzunoha Girl's Magic Academy where she learns to conquer her fears and believe in her ability to create her own amazing story.

[Written by MAL Rewrite]",12793.0,3746,43399,49,['Fantasy'],['Hoods Entertainment'],"['Isekai', 'School']",[],Light novel,PG-13 - Teens 13 or older,10.0,Winter,2018.0,"['Lantis', 'AT-X', 'NBCUniversal Entertainment Japan', 'Medicos Entertainment', 'Shueisha', 'Kanon Sound', 'DMM.com', 'NichiNare']",[],[],['Crunchyroll']
37973,Märchen Mädchen Specials,メルヘン・メドヘン,https://myanimelist.net/anime/37973/Märchen_Mädchen_Specials,https://cdn.myanimelist.net/images/anime/1690/93175.jpg,Special,Finished Airing,6.03,2759.0,2019-04-25 00:00:00+00:00,,"Episodes 11 and 12 of Märchen Mädchen, included on the sixth Blu-ray/DVD volume.",10021.0,8244,6660,3,['Fantasy'],['Hoods Entertainment'],"['Isekai', 'School']",[],Light novel,PG-13 - Teens 13 or older,2.0,Spring,,[],[],[],[]
738,MÄR,メル,https://myanimelist.net/anime/738/MÄR,https://cdn.myanimelist.net/images/anime/8/38383.jpg,TV,Finished Airing,7.24,22521.0,2005-04-03 00:00:00+00:00,2007-03-25T00:00:00+00:00,"Dreaming of a magical world every night, the young Toramizu Ginta yearns to be able to go there. With only his friend Koyuki believing in his dreams, Ginta remains positive despite the slander he receives from others over his dreams. But his wishes are answered, as one day a large door appears in front of Ginta, summoning him to the land of MAR Heaven. In this land, the weapons known as ARMS exist. While initially Ginta greatly enjoyed the discovery of this magical world, he soon learns of the terrible wars that have once plagued MAR Heaven and the upcoming war that may soon appear.",3259.0,3253,55564,321,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['SynergySP'],['Isekai'],['Shounen'],Manga,PG-13 - Teens 13 or older,102.0,Spring,2005.0,"['TV Tokyo', 'Shogakukan Productions']",[],['VIZ Media'],[]
42340,Meikyuu Black Company,迷宮ブラックカンパニー,https://myanimelist.net/anime/42340/Meikyuu_Black_Company,https://cdn.myanimelist.net/images/anime/1753/116290.jpg,TV,Finished Airing,7.21,111207.0,2021-07-09 00:00:00+00:00,2021-09-24T00:00:00+00:00,"After working tirelessly toward his goal of a self-sustainable NEET lifestyle, Kinji Ninomiya has finally achieved his dreams. Now looking down on common folk commuting during a typhoon from the penthouse of one of his apartment buildings, Kinji gets ready to start his new, slothful life. However, all of his hard work goes to waste when a portal appears beneath him from out of nowhere.

Teleported to another world, Kinji is forced to work for a mining company that focuses solely on profits and has no care whatsoever for the safety and well-being of its employees. Refusing to live in such conditions, he begins devising plans to get rich quickly, building connections with others in this new world and making his best efforts to escape the stringent corporate life. Will Kinji be able to overcome his restraints and attain financial freedom once more?

[Written by MAL Rewrite]",3428.0,1086,248270,881,"['Comedy', 'Fantasy']",['SILVER LINK.'],['Isekai'],[],Web manga,PG-13 - Teens 13 or older,12.0,Summer,2021.0,"[""Toy's Factory"", 'ABC Animation', 'Jinnan Studio', 'Kadokawa']",[],['Funimation'],"['Crunchyroll', 'Bilibili']"
57315,"Meitou ""Isekai no Yu"" Kaitakuki: Around 40 Onsen Mania no Tensei Saki wa, Nonbiri Onsen Tengoku deshita",名湯『異世界の湯』開拓記 ～アラフォー温泉マニアの転生先は、のんびり温泉天国でした～,https://myanimelist.net/anime/57315/Meitou_Isekai_no_Yu_Kaitakuki__Around_40_Onsen_Mania_no_Tensei_Saki_wa_Nonbiri_Onsen_Tengoku_deshita,https://cdn.myanimelist.net/images/anime/1502/139926.jpg,TV,Finished Airing,5.23,11421.0,2024-01-12 00:00:00+00:00,2024-03-29T00:00:00+00:00,"Kouzou Yukawa is a passionate hot springs enthusiast—a hot springs hunter who was able to sniff out the source of springs. One day, while searching for a hidden hot spring to revitalize a town, he slips off a cliff and dies. He is then reincarnated into another world by an Inari deity of a small shrine hidden in the rocks. Kouzou is joined by Inari's messenger princess, Mayudama. The hot spring hunter within Kouzou is stirred right away, as he takes a bath with Mayudama in the hot spring he just discovered. Then, an elf girl appears...

(Source: MAL News)",13275.0,3837,41538,154,"['Fantasy', 'Ecchi']","['Wolfsbane', 'BloomZ']","['Harem', 'Isekai']",[],Light novel,R+ - Mild Nudity,12.0,Winter,2024.0,"['Hobby Japan', 'FUTURE LEAP', 'Gekkou', 'YAB EntertainMent', 'WWWave']",[],['Ascendent Animation'],"['Anime Onegai', 'Coolmic']"
60732,Mizu Zokusei no Mahoutsukai,水属性の魔法使い,https://myanimelist.net/anime/60732/Mizu_Zokusei_no_Mahoutsukai,https://cdn.myanimelist.net/images/anime/1383/151072.jpg,TV,Finished Airing,7.11,46440.0,2025-07-04 00:00:00+00:00,2025-09-26T00:00:00+00:00,"After getting caught up in an accident, Ryou Mihara is reincarnated in the world of Phi as a water magician. Waking up in a remote forest, he sets out to achieve his ideal slow life by living off monsters and refining his magic. Unbeknownst to Ryou, decades pass without him realizing due to his hidden trait, ""Eternal Youth.""

One day, Ryou stumbles across a shipwrecked adventurer named Abel. As Abel requests Ryou to accompany him to the town of Lune, they embark on a journey through mountains infested with monsters. Upon arriving at the town and registering as an adventurer, Ryou's powerful water magic and equipment are unlike anything anyone has ever seen before. Although his prowess piques the interest of many, Ryou is eager to begin his own adventure and hone his magic even further!

[Written by MAL Rewrite]",3952.0,1946,127379,487,"['Adventure', 'Fantasy']","['Typhoon Graphics', 'WonderLand']","['Adult Cast', 'Isekai', 'Reincarnation']",[],Light novel,PG-13 - Teens 13 or older,12.0,Summer,2025.0,"['TBS', 'KlockWorx', 'Universal Music Japan', 'BS11', 'Crunchyroll', 'Nichion', 'TO Books']",[],[],['Crunchyroll']
15315,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,問題児たちが異世界から来るそうですよ?,https://myanimelist.net/anime/15315/Mondaiji-tachi_ga_Isekai_kara_Kuru_Sou_desu_yo,https://cdn.myanimelist.net/images/anime/12/43369.jpg,TV,Finished Airing,7.41,321698.0,2013-01-12 00:00:00+00:00,2013-03-16T00:00:00+00:00,"Izayoi Sakamaki, Asuka Kudou, and You Kasukabe are extraordinary teenagers who are blessed with psychic powers but completely fed up with their disproportionately mundane lives—until, unexpectedly, each of them receives a strange envelope containing an invitation to a mysterious place known as Little Garden. 

Inexplicably dropped into a vast new world, the trio is greeted by Kurousagi, who explains that they have been given a once-in-a-lifetime chance to participate in special high-stakes games using their abilities. In order to take part, however, they must first join a community. Learning that Kurousagi's community ""No Names"" has lost its official status and bountiful land due to their defeat at the hands of a demon lord, the group sets off to help reclaim their new home's dignity, eager to protect its residents and explore the excitement that Little Garden has to offer.

[Written by MAL Rewrite]",2392.0,396,609702,3737,"['Action', 'Comedy', 'Fantasy']",['Diomedéa'],"['Isekai', 'Mythology']",[],Light novel,PG-13 - Teens 13 or older,10.0,Winter,2013.0,"['Kadokawa Shoten', 'Nippon Columbia', 'flying DOG']",[],['Sentai Filmworks'],['Crunchyroll']
16444,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?: Onsen Manyuuki,問題児たちが異世界から来るそうですよ? 〜温泉漫遊記〜,https://myanimelist.net/anime/16444/Mondaiji-tachi_ga_Isekai_kara_Kuru_Sou_desu_yo__Onsen_Manyuuki,https://cdn.myanimelist.net/images/anime/6/52575.jpg,OVA,Finished Airing,7.18,49382.0,2013-07-20 00:00:00+00:00,,"Izayoi, Asuka, and You have been invited to participate in a Gift-Game at a hot spring village to help the small community there find a new water source.

OVA bundled with the eighth volume of the light novel.",3594.0,2481,89131,55,"['Comedy', 'Fantasy', 'Ecchi']",['Diomedéa'],['Isekai'],[],Light novel,PG-13 - Teens 13 or older,1.0,Summer,,[],[],['Sentai Filmworks'],[]
1469,Monster Farm: Enbanseki no Himitsu,モンスターファーム,https://myanimelist.net/anime/1469/Monster_Farm__Enbanseki_no_Himitsu,https://cdn.myanimelist.net/images/anime/1044/113641.jpg,TV,Finished Airing,6.8,24716.0,1999-04-17 00:00:00+00:00,2000-03-25T00:00:00+00:00,"Genki is a boy who loves playing video games. One day he's zapped into the world of Monster Rancher and meets the girl Holly and the monsters Mochi, Suezo, Golem, Tiger and Hare. Together, they are searching for a way to revive the Phoenix, which is the only monster capable of stopping the evil Moo.

(Source: ANN)",5483.0,3527,48085,120,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['TMS Entertainment'],['Isekai'],[],Game,PG-13 - Teens 13 or older,48.0,Spring,1999.0,[],[],"['ADV Films', 'Discotek Media']",[]
13201,Monster Farm: Legend e no Michi,モンスターファーム～伝説[レジェンド]への道～,https://myanimelist.net/anime/13201/Monster_Farm__Legend_e_no_Michi,https://cdn.myanimelist.net/images/anime/8/48023.jpg,TV,Finished Airing,6.74,9734.0,2000-04-01 00:00:00+00:00,2000-09-30T00:00:00+00:00,"Genki is a boy who loves playing video games. One day he's zapped into the world of Monster Rancher and meets the girl Holly and the monsters Mochi, Suezo, Golem, Tiger and Hare.

Continuing from where the original story left off, Genki and friends journey to conquer the legend cup in hopes of freeing Holly's father from the mystery disc.

(Source: AniDB)",5806.0,5330,19905,18,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['TMS Entertainment'],['Isekai'],[],Game,PG - Children,25.0,Spring,2000.0,[],[],"['ADV Films', 'Discotek Media']",[]
51179,Mushoku Tensei II: Isekai Ittara Honki Dasu,無職転生 II ～異世界行ったら本気だす～,https://myanimelist.net/anime/51179/Mushoku_Tensei_II__Isekai_Ittara_Honki_Dasu,https://cdn.myanimelist.net/images/anime/1898/138005.jpg,TV,Finished Airing,8.21,408702.0,2023-07-10 00:00:00+00:00,2023-09-25T00:00:00+00:00,"After his relationship with Eris Boreas Greyrat reaches new heights, Rudeus Greyrat is ecstatic. Unfortunately, his joy is short-lived, as Eris suddenly abandons him to embark on her own journey. Believing that Eris has lost all interest in him, a heartbroken and depressed Rudeus sets forth to the Northern Territories. With his sole goal being to locate his mother on the vast continent, Rudeus wonders if persisting through daily life is worth the pain, falling into a robotic routine as he endlessly ruminates on his lost love.

However, the dangers of the North soon prove that one cannot survive with a dulled mind. While on a quest with the party Counter Arrow, with whom he recently became acquainted, Rudeus has a brush with death—an experience that forces him to finally snap out of his despair. With his newfound teammates, Rudeus rediscovers the pleasure of daily adventuring and moves forward with his original goal of living his second lease on life to the fullest.

[Written by MAL Rewrite]",394.0,323,705226,7638,"['Adventure', 'Drama', 'Fantasy', 'Ecchi']",['Studio Bind'],"['Isekai', 'Reincarnation']",[],Light novel,R - 17+ (violence & profanity),12.0,Summer,2023.0,"['Frontier Works', 'TOHO', 'TOHO animation', 'Hakuhodo DY Music & Pictures', 'BS11', 'Egg Firm', 'Kadokawa', 'GREE Entertainment']",[],[],"['Crunchyroll', 'Netflix', 'Aniplus TV', 'Bahamut Anime Crazy', 'Bilibili Global', 'Muse Asia']"
55818,Mushoku Tensei II: Isekai Ittara Honki Dasu - Shugo Jutsushi Fitz,無職転生Ⅱ ～異世界行ったら本気だす～ 第0話「守護術師フィッツ」,https://myanimelist.net/anime/55818/Mushoku_Tensei_II__Isekai_Ittara_Honki_Dasu_-_Shugo_Jutsushi_Fitz,https://cdn.myanimelist.net/images/anime/1627/136934.jpg,TV Special,Finished Airing,7.54,143255.0,2023-07-03 00:00:00+00:00,,"In the immediate aftermath of the mana calamity, Sylphiette finds herself teleported to the heart of the Asura Kingdom: the royal palace. Her sudden appearance accidentally saves the life of second princess Ariel Anemoi Asura, who has her sights set on becoming the ruler of the realm. Witnessing Sylphiette's talent with combat magic firsthand, Ariel recruits her as her bodyguard and right-hand woman, commencing their journey to power—which proves far more treacherous than first imagined.

[Written by MAL Rewrite]",1885.0,1187,229012,382,"['Adventure', 'Drama', 'Fantasy', 'Ecchi']",['Studio Bind'],"['Isekai', 'Reincarnation']",[],Light novel,R - 17+ (violence & profanity),1.0,Summer,,"['Frontier Works', 'TOHO', 'TOHO animation', 'Hakuhodo DY Music & Pictures', 'BS11', 'Egg Firm', 'Kadokawa', 'GREE Entertainment']",[],[],[]
55888,Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,無職転生 II ～異世界行ったら本気だす～ (第2クール),https://myanimelist.net/anime/55888/Mushoku_Tensei_II__Isekai_Ittara_Honki_Dasu_Part_2,https://cdn.myanimelist.net/images/anime/1876/141251.jpg,TV,Finished Airing,8.41,295946.0,2024-04-08 00:00:00+00:00,2024-07-01T00:00:00+00:00,"Following the faceless god Hitogami's advice seems to have worked wonders for Rudeus Greyrat. After enrolling into the University of Magic as he was told, Rudeus reunites with his childhood friend Sylphiette, who put a valiant effort into curing his condition. The two grow ever closer together and decide to host a wedding party, inviting the friends they have made over the years to announce and formalize their relationship.

For all his recent blessings, however, Rudeus' troubles are far from over. The research he is helping Shizuka Nanahoshi conduct hits a bottleneck, sending her into a deep slump much like he experienced in his previous life. Furthermore, a letter from his father, Paul, brings complications to Rudeus' relationships, and Sylphiette still knows next to nothing about his real background. In the face of these issues, Rudeus will have to apply the lessons he has learned in this new world to navigate through the challenges that come with living a life to its fullest.

[Written by MAL Rewrite]",208.0,466,522101,4390,"['Adventure', 'Drama', 'Fantasy', 'Ecchi']",['Studio Bind'],"['Isekai', 'Reincarnation']",[],Light novel,R - 17+ (violence & profanity),12.0,Spring,2024.0,"['Frontier Works', 'TOHO animation', 'Hakuhodo DY Music & Pictures', 'BS11', 'Egg Firm', 'Kadokawa', 'GREE Entertainment']",[],[],"['Crunchyroll', 'Aniplus TV', 'Bahamut Anime Crazy', 'Bilibili Global', 'CatchPlay', 'MeWatch', 'Muse Asia', 'iQIYI']"
39535,Mushoku Tensei: Isekai Ittara Honki Dasu,無職転生 ～異世界行ったら本気だす～,https://myanimelist.net/anime/39535/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu,https://cdn.myanimelist.net/images/anime/1530/117776.jpg,TV,Finished Airing,8.34,929350.0,2021-01-11 00:00:00+00:00,2021-03-22T00:00:00+00:00,"Despite being bullied, scorned, and oppressed all of his life, a 34-year-old shut-in still found the resolve to attempt something heroic—only for it to end in a tragic accident. But in a twist of fate, he awakens in another world as Rudeus Greyrat, starting life again as a baby born to two loving parents.

Preserving his memories and knowledge from his previous life, Rudeus quickly adapts to his new environment. With the mind of a grown adult, he starts to display magical talent that exceeds all expectations, honing his skill with the help of a mage named Roxy Migurdia. Rudeus learns swordplay from his father, Paul, and meets Sylphiette, a girl his age who quickly becomes his closest friend.

As Rudeus' second chance at life begins, he tries to make the most of his new opportunity while conquering his traumatic past. And perhaps, one day, he may find the one thing he could not find in his old world—love.

[Written by MAL Rewrite]",266.0,91,1504797,38092,"['Adventure', 'Drama', 'Fantasy', 'Ecchi']",['Studio Bind'],"['Isekai', 'Reincarnation']",[],Light novel,R - 17+ (violence & profanity),11.0,Winter,2021.0,"['Frontier Works', 'TOHO', 'Magic Capsule', 'TOHO animation', 'Hakuhodo DY Music & Pictures', 'BS11', 'Egg Firm', 'Kadokawa', 'GREE', 'Toho Music']",[],['Funimation'],"['Crunchyroll', 'Bilibili', 'Viu', 'iQIYI']"
50360,Mushoku Tensei: Isekai Ittara Honki Dasu - Eris no Goblin Toubatsu,無職転生 ～異世界行ったら本気だす～ エリスのゴブリン討伐,https://myanimelist.net/anime/50360/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu_-_Eris_no_Goblin_Toubatsu,https://cdn.myanimelist.net/images/anime/1094/120148.jpg,Special,Finished Airing,7.79,111775.0,2022-03-16 00:00:00+00:00,,"During their stay in the capital of Milishion, the adventurers of Dead End decide to split up for a day to run their errands. While Rudeus Greyrat has his plans derailed by a troublesome scene, the party's swordswoman, Eris Boreas Greyrat, finds herself with nothing to do. Deciding to embark on an adventure to slay goblins, Eris crosses paths with a cocky but talented mage named Cliff Grimoire. Though Eris refuses his company, Cliff stubbornly ignores her wishes and dares her to explore the perilous forest surrounding the city. Accepting his challenge, Eris ventures into the forest with the mage, where the two encounter something far more repulsive than mere goblins.

[Written by MAL Rewrite]",1110.0,1313,203891,635,"['Adventure', 'Drama', 'Fantasy']",['Studio Bind'],"['Isekai', 'Reincarnation']",[],Light novel,R - 17+ (violence & profanity),1.0,Spring,,"['Frontier Works', 'TOHO animation', 'Hakuhodo DY Music & Pictures', 'BS11', 'Egg Firm', 'Kadokawa', 'GREE Entertainment']",[],[],['Crunchyroll']
45576,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,無職転生 ～異世界行ったら本気だす～ 第2クール,https://myanimelist.net/anime/45576/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu_Part_2,https://cdn.myanimelist.net/images/anime/1028/117777.jpg,TV,Finished Airing,8.62,670903.0,2021-10-04 00:00:00+00:00,2021-12-20T00:00:00+00:00,"After the mysterious mana calamity, Rudeus Greyrat and his fierce student Eris Boreas Greyrat are teleported to the Demon Continent. There, they team up with their newfound companion Ruijerd Supardia—the former leader of the Superd's Warrior group—to form ""Dead End,"" a successful adventurer party. Making a name for themselves, the trio journeys across the continent to make their way back home to Fittoa.

Following the advice he received from the faceless god Hitogami, Rudeus saves Kishirika Kishirisu, the Great Emperor of the Demon World, who rewards him by granting him a strange power. Now, as Rudeus masters the powerful ability that offers a number of new opportunities, it might prove to be more than what he bargained for when unexpected dangers threaten to hinder their travels.

[Written by MAL Rewrite]",93.0,164,1068408,19113,"['Adventure', 'Drama', 'Fantasy', 'Ecchi']",['Studio Bind'],"['Isekai', 'Reincarnation']",[],Light novel,R - 17+ (violence & profanity),12.0,Fall,2021.0,"['Frontier Works', 'TOHO', 'TOHO animation', 'Tokyo MX', 'Hakuhodo DY Music & Pictures', 'BS11', 'Egg Firm', 'Kadokawa', 'GREE Entertainment']",[],['Funimation'],['Crunchyroll']
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,ROAD TO NINJA NARUTO THE MOVIE,https://myanimelist.net/anime/13667/Naruto__Shippuuden_Movie_6_-_Road_to_Ninja,https://cdn.myanimelist.net/images/anime/1620/94336.jpg,Movie,Finished Airing,7.69,221571.0,2012-07-28 00:00:00+00:00,,"Returning home to Konohagakure, the young ninja celebrate defeating a group of supposed Akatsuki members. Naruto Uzumaki and Sakura Haruno, however, feel differently. Naruto is jealous of his comrades' congratulatory families, wishing for the presence of his own parents. Sakura, on the other hand, is angry at her embarrassing parents, and wishes for no parents at all. The two clash over their opposing ideals, but are faced with a more pressing matter when the masked Madara Uchiha suddenly appears and transports them to an alternate world.

In this world, Sakura's parents are considered heroes—for they gave their lives to protect Konohagakure from the Nine-Tailed Fox attack 10 years ago. Consequently, Naruto's parents, Minato Namikaze and Kushina Uzumaki, are alive and well. Unable to return home or find the masked Madara, Naruto and Sakura stay in this new world and enjoy the changes they have always longed for. All seems well for the two ninja, until an unexpected threat emerges that pushes Naruto and Sakura to not only fight for the Konohagakure of the alternate world, but also to find a way back to their own.

[Written by MAL Rewrite]",1378.0,705,372060,654,"['Action', 'Adventure', 'Fantasy']",['Studio Pierrot'],['Isekai'],['Shounen'],Manga,PG-13 - Teens 13 or older,1.0,Summer,,"['TV Tokyo', 'Aniplex', 'Dentsu', 'TOHO', 'Shueisha']",[],['VIZ Media'],"['Crunchyroll', 'Netflix']"
2084,NG Knight Ramune & 40,NG騎士ラムネ＆４０,https://myanimelist.net/anime/2084/NG_Knight_Ramune___40,https://cdn.myanimelist.net/images/anime/2/46723.jpg,TV,Finished Airing,7.02,1596.0,1990-04-06 00:00:00+00:00,1991-01-04T00:00:00+00:00,"Lamune is an ordinary 4th grade boy who loves playing video games. He buys one from a peddler girl and helps her sell the rest. At home, he plays the game called ""King Sccasher"" &amp; beats it. The peddler girl then comes out of the TV screen and asks for his help, calling him ""The Blood Relative of the Chosen Hero Lamuness"". She is Princess Milk and takes him to Hara-Hara World where his role is to revive the Guardian Knights. To do this, he had to find an unlock the shrine which held Tama-Q, a robot who became Lamuness' Advisor Robot, and key to freeing the Guardian Knights. All of the Knights are free-thinking mechas except for King Sccasher which is piloted by Lamuness. Opposing Lamuness is Don Harumage and his minions Da Cider and Lesuka. 

(Source: ANN)",4398.0,9224,5039,24,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['Ashi Productions'],"['Isekai', 'Mecha']",[],Original,PG-13 - Teens 13 or older,38.0,Spring,1990.0,"['TV Tokyo', 'Asatsu DK']",[],['Discotek Media'],['Crunchyroll']
2085,NG Knight Ramune & 40 EX: Biku Biku Triangle Ai no Arashi Daisakusen,NG騎士ラムネ&40EX ビクビクトライアングル愛の嵐大作戦,https://myanimelist.net/anime/2085/NG_Knight_Ramune___40_EX__Biku_Biku_Triangle_Ai_no_Arashi_Daisakusen,https://cdn.myanimelist.net/images/anime/7/22771.jpg,OVA,Finished Airing,6.37,665.0,1991-07-21 00:00:00+00:00,1991-11-21T00:00:00+00:00,"Lamune has returned to Earth with no memory of his adventures on Hara-Hara world and Doki-Doki space. The remains of Gobuhriki find their way to Earth, and awaken the spirit of Don Harumage. While Cocoa builds a fighting vehicle with stuff she finds around Tokyo, Milk and Leska set off to find Lamune and Da Cider to save the day before the new Gobuhriki is revived and destroys the Earth. 

(Source: ANN)",8085.0,12561,1852,2,"['Adventure', 'Comedy', 'Fantasy']",['Ashi Productions'],"['Isekai', 'Mecha']",[],Original,PG-13 - Teens 13 or older,3.0,Summer,,[],[],['Discotek Media'],['Crunchyroll']
39235,Ni no Kuni,二ノ国,https://myanimelist.net/anime/39235/Ni_no_Kuni,https://cdn.myanimelist.net/images/anime/1203/101637.jpg,Movie,Finished Airing,6.45,34623.0,2019-08-23 00:00:00+00:00,,"Best friends Yuu, Haru, and Kotona enjoy a tranquil high school life together. One day, however, a suspicious man pursues and stabs Kotona—a catastrophe that Yuu and Haru fail to prevent. While hastily carrying the girl to the hospital, the two boys are nearly hit by a truck but miraculously remain unharmed. Instead, they find themselves in a fairy-tale-like kingdom with an exotic diversity of people and wonderful creatures.

To their surprise, the boys discover that Yuu, who has been confined to a wheelchair since childhood, can now walk! Yet they have no time to ponder the puzzling situation, as their friend is gone. Setting off to find Kotona, Yuu and Haru stop at a local pub to inquire about her. But upon inspecting a picture of Asha, the kingdom's princess, the two have a shocking revelation.

Narrating an extraordinary adventure in a magical world, Ni no Kuni demonstrates the special connection between two separate yet parallel worlds and its manifestation of the bonds between individuals.

[Written by MAL Rewrite]",7567.0,2912,68583,68,"['Action', 'Adventure', 'Fantasy']",['OLM'],['Isekai'],[],Game,PG-13 - Teens 13 or older,1.0,Summer,,[],[],[],['Netflix']
57648,Nihon e Youkoso Elf-san.,日本へようこそエルフさん。,https://myanimelist.net/anime/57648/Nihon_e_Youkoso_Elf-san,https://cdn.myanimelist.net/images/anime/1650/146113.jpg,TV,Finished Airing,7.29,32846.0,2025-01-10 00:00:00+00:00,2025-03-28T00:00:00+00:00,"Since childhood, Kazuhiro Kitase has been able to dream of a different world. He can return to reality by falling asleep or dying, and he can pick up where he left off by sleeping again. For years, he has had many adventures alongside Mariabelle, a beautiful elf who works for the Sorcery Guild.

On one of their escapades, they come across the lair of a dragon taking care of its eggs. They inadvertently wake the slumbering beast, who promptly reduces them to ashes. For Kazuhiro, it is merely a temporary setback, as he can simply go back. However, he is shocked to find Mariabelle herself safe and sound asleep next to him.

Kazuhiro realizes that his dream world is an alternate reality altogether. In the meantime, he makes the most of this bizarre circumstance, introducing Mariabelle to the sights and wonders of Japan. Now, with their time together spanning two worlds, their real adventures have just begun!

[Written by MAL Rewrite]",2944.0,2586,83745,259,"['Comedy', 'Fantasy']",['Zero-G'],['Isekai'],[],Light novel,PG-13 - Teens 13 or older,12.0,Winter,2025.0,"['Lantis', 'Toei Video', 'Mainichi Broadcasting System', 'AT-X', 'DAX Production', 'KlockWorx', 'Hobby Japan', 'BS11', 'MAGNET', 'Bandai Namco Music Live', 'qooop']",[],[],"['Crunchyroll', 'Aniplus TV', 'Bahamut Anime Crazy', 'Bilibili Global', 'Laftel']"
